url,name,description,rating,reviews,category,unknown1,location,image_url,service_option1,service_option2
https://www.google.com/maps/place/%E0%B8%A5%E0%B8%B2%E0%B8%99-%E0%B8%A3%E0%B8%A1%E0%B8%93%E0%B9%8C+%E0%B9%81%E0%B8%AD%E0%B8%94%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%9E%E0%B8%99%E0%B8%A1/data=!4m7!3m6!1s0x313c39cecefb5f65:0x222cb2c127a3f514!8m2!3d16.9540047!4d104.7256822!16s%2Fg%2F11tjg9f7qz!19sChIJZV_7zs45PDERFPWjJ8GyLCI?authuser=0&hl=en&rclk=1,ลาน-รมณ์ แอดธาตุพนม,5.0,(3),Restaurant,·,Chayangkun Rd,https://lh5.googleusercontent.com/p/AF1QipPt7RtQxWVFs290YvY9iGAZf3moFYflk_JsBply=w80-h106-k-no,Dine-in,·,Drive-through
https://www.google.com/maps/place/%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%8D%E0%B8%93%E0%B8%B5/data=!4m7!3m6!1s0x313c3980b930b64d:0xa026a630e7c7206c!8m2!3d16.9459206!4d104.7294407!16s%2Fg%2F11jn2m12gg!19sChIJTbYwuYA5PDERbCDH5zCmJqA?authuser=0&hl=en&rclk=1,เพ็ญณี,4.8,(4),Restaurant,·,ร้านส้มตำริมโขง ณ ธาตุพนม 243 ม.2,https://lh5.googleusercontent.com/p/AF1QipM5sb_a6R00bLzb0elSQDkiWQOtzyl28LJL0S_S=w122-h92-k-no,Dine-in,·,Kerbside pickup
https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%82%E0%B8%81%E0%B8%AD%E0%B8%AD%E0%B8%99%E0%B9%84%E0%B8%99%E0%B8%97%E0%B9%8C/data=!4m7!3m6!1s0x313c39df4623182f:0x85398f0d4862a372!8m2!3d16.9400816!4d104.724199!16s%2Fg%2F1hm2vt9x9!19sChIJLxgjRt85PDERcqNiSA2POYU?authuser=0&hl=en&rclk=1,ร้านอาหารโกออนไนท์,2.9,(19),Restaurant,·,292 212,https://lh5.googleusercontent.com/p/AF1QipNhrPaj4GeSbni0B__2eIxdAsUnfBav6cGRb_ux=w80-h106-k-no,Dine-in,·,Takeaway
"https://www.google.com/maps/place/Ngamta+Restaurant,+That+Phanom+Breakfast,+Porridge+%26+Pan+Fried+Eggs,+Until+10.30+AM/data=!4m7!3m6!1s0x313c395badd0afbb:0x32c8eaaa1ac1d732!8m2!3d16.9431052!4d104.727974!16s%2Fg%2F11h8gh1x57!19sChIJu6_QrVs5PDERMtfBGqrqyDI?authuser=0&hl=en&rclk=1","Ngamta Restaurant, That Phanom Breakfast, Porridge & Pan Fried Eggs, Until 10.30 AM",4.4,(29),Restaurant,·,WPVH+65X,https://lh5.googleusercontent.com/p/AF1QipODndsGahUTRRTPfSEGg9uEcNBVhRRjc68374G7=w132-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%AA%E0%B8%A1%E0%B8%B8%E0%B8%99%E0%B9%84%E0%B8%9E%E0%B8%A3/data=!4m7!3m6!1s0x313c39c30091167b:0x647d201f8f3d25b6!8m2!3d16.9531002!4d104.7255783!16s%2Fg%2F1hm28bhm7!19sChIJexaRAMM5PDERtiU9jx8gfWQ?authuser=0&hl=en&rclk=1,ก๋วยเตี๋ยวเรือสูตรสมุนไพร,4.4,(75),Restaurant,·,·,https://lh5.googleusercontent.com/p/AF1QipPGz3SoFrvEtNxfaq5ZaFXNcH3XSOxH_Vl9V-mV=w80-h106-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99%E0%B8%95%E0%B8%B2%E0%B9%82%E0%B8%9F%E0%B8%A3%E0%B8%AA%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%94/data=!4m7!3m6!1s0x313c39a16bcbc4a9:0x83d5d91a70d6bd25!8m2!3d16.9464202!4d104.7250355!16s%2Fg%2F11lgxx9t54!19sChIJqcTLa6E5PDERJb3WcBrZ1YM?authuser=0&hl=en&rclk=1,เย็นตาโฟรสเด็ด,4.0,(2),Family-friendly,·,สงวนการไฟฟ้า,https://lh5.googleusercontent.com/p/AF1QipP3JDGd6hbxNDaEjvMXPqcUnwJLLhklumr9Izru=w122-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%B8%E0%B9%89%E0%B8%A1%E0%B8%97%E0%B8%AD%E0%B8%87/data=!4m7!3m6!1s0x313c377e84e93b79:0x51274382521c5699!8m2!3d16.9363658!4d104.7107768!16s%2Fg%2F1pzqvbk0s!19sChIJeTvphH43PDERmVYcUoJDJ1E?authuser=0&hl=en&rclk=1,สวนอาหารตุ้มทอง,5.0,(1),Thai,·,"261 หมู่ 10, ถนนชยางกูร, ตำบลธาตุพนม อำเภอธาตุพนม จังหวัดนครพนม, 48110",https://lh5.googleusercontent.com/p/AF1QipOljy-KW7VwhDUeY71ybf89Dr_6U94R_DaltqXF=w163-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%9B%E0%B8%B5%E0%B8%A2%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%9A%E0%B8%B6%E0%B8%87/data=!4m7!3m6!1s0x313c39d0ae7772cb:0x6f1f08c9566cc6bc!8m2!3d16.9463558!4d104.7276616!16s%2Fg%2F11jz570z8c!19sChIJy3J3rtA5PDERvMZsVskIH28?authuser=0&hl=en&rclk=1,ร้านข้าวเปียกเส้นริมบึง,5.0,(2),Restaurant,·,462,https://lh5.googleusercontent.com/p/AF1QipOTrGOJh8rBofX6sWOGSlr7vjlNweOeiAtaedgC=w163-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%99%E0%B8%B8%E0%B8%8A%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%9C%E0%B8%B2/data=!4m7!3m6!1s0x313c39d4a49df48b:0xd067d58d2827241d!8m2!3d16.9418299!4d104.7254945!16s%2Fg%2F11tsqlvg1w!19sChIJi_SdpNQ5PDERHSQnKI3VZ9A?authuser=0&hl=en&rclk=1,นุชปลาเผา,5.0,(1),Restaurant,·,·,https://lh5.googleusercontent.com/p/AF1QipMgPPFGfIVQd2Q7gVxH8jqSecdU8aFezBJyDGMt=w122-h92-k-no,Dine-in,·,Kerbside pickup
https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%8D/data=!4m7!3m6!1s0x313c39d8fcc4ef8f:0x2ca23527b002650e!8m2!3d16.9417743!4d104.7206808!16s%2Fg%2F1hm49z31p!19sChIJj-_E_Ng5PDERDmUCsCc1oiw?authuser=0&hl=en&rclk=1,ร้านอาหารจันทร์เพ็ญ,4.1,(35),Restaurant,·,ที่ทำการผู้ใหญ่บ้านหมู่ 2 355 10,https://lh5.googleusercontent.com/p/AF1QipNJWobUXV9OD5hzyKBnWsmzGDtTtyPe9Mc4aCjJ=w122-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/Kao+Piak+Sen+Pai+Daeng/data=!4m7!3m6!1s0x313c3763b7c36019:0x1fd89584bc51fb46!8m2!3d16.9354687!4d104.721428!16s%2Fg%2F11b7j3xrc2!19sChIJGWDDt2M3PDERRvtRvISV2B8?authuser=0&hl=en&rclk=1,Kao Piak Sen Pai Daeng,4.3,(237),Restaurant,·,วัดเกาะแก้วอัมพวัน 262 หมู่ที่ 10 ซอย,https://lh5.googleusercontent.com/p/AF1QipMoFA9DkNDCihEAqk7XbXJoTiIMZYCc8ZQTYphL=w122-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%95%E0%B8%A3%E0%B8%99%E0%B8%A0%E0%B8%B2/data=!4m7!3m6!1s0x313c3914d9cf5c27:0x152751d0a3053e!8m2!3d16.9538001!4d104.7136133!16s%2Fg%2F11srtx_zt3!19sChIJJ1zP2RQ5PDERPgWj0FEnFQA?authuser=0&hl=en&rclk=1,บ้านสวนเนตรนภา,,,Restaurant,·,31,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FlBf-p-SjnayazJNll238Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=188.93141&pitch=0&thumbfov=100,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%A1.%E0%B9%80%E0%B8%84./data=!4m7!3m6!1s0x313c39dcf618a787:0xfe46d718386d9bbf!8m2!3d16.9474832!4d104.7248417!16s%2Fg%2F11t831yv31!19sChIJh6cY9tw5PDERv5ttOBjXRv4?authuser=0&hl=en&rclk=1,เอ็ม.เค.,,,Restaurant,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ROipZ352y-mdW0OY6QJwlg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=228.90117&pitch=0&thumbfov=100,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A2%E0%B8%B2%E0%B8%A2%E0%B9%80%E0%B8%AD%E0%B9%8A%E0%B8%B0/data=!4m7!3m6!1s0x313c3971c2632b53:0xfbd5c63697002a98!8m2!3d16.9461359!4d104.7210106!16s%2Fg%2F11ft73r4b4!19sChIJUytjwnE5PDERmCoAlzbG1fs?authuser=0&hl=en&rclk=1,ครัวยายเอ๊ะ,4.8,(5),Restaurant,·,·,https://lh5.googleusercontent.com/p/AF1QipPOKdy1Xczy2ktmk9ygBLCj0a0GmNIvhHWI9qrJ=w199-h92-k-no,Dine-in,·,Kerbside pickup
https://www.google.com/maps/place/%E0%B9%80%E0%B8%AA%E0%B8%B7%E0%B8%AD%E0%B8%AB%E0%B8%B4%E0%B8%A7+%E0%B9%80%E0%B8%A7%E0%B8%A5%E0%B8%84%E0%B8%B1%E0%B8%A1/data=!4m7!3m6!1s0x313c370be2e3928d:0xfeec6940b4d3b43a!8m2!3d16.9321391!4d104.7046592!16s%2Fg%2F11h3c35f8d!19sChIJjZLj4gs3PDEROrTTtEBp7P4?authuser=0&hl=en&rclk=1,เสือหิว เวลคัม,,,Restaurant,·,"WPJ3+VV3, Chayangkun Rd",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9VVDSgFmpUU8R9Xhlhxrog&cb_client=search.gws-prod.gps&w=80&h=92&yaw=135.65596&pitch=0&thumbfov=100,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B9%81%E0%B8%8B%E0%B9%88%E0%B8%9A%E0%B9%80%E0%B8%94%E0%B9%89%E0%B8%AD/data=!4m7!3m6!1s0x313c393c6becdbef:0x14ecdf56e4c6a29e!8m2!3d16.9467479!4d104.7295991!16s%2Fg%2F11h2hn2n41!19sChIJ79vsazw5PDERnqLG5Fbf7BQ?authuser=0&hl=en&rclk=1,ร้านครัวแซ่บเด้อ,3.7,(26),Restaurant,·,246,,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%82%E0%B8%84%E0%B8%82%E0%B8%B8%E0%B8%99+by+%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%B0/data=!4m7!3m6!1s0x313c39dbbba3e9eb:0x9d9017c294a631ff!8m2!3d16.9468135!4d104.7209967!16s%2Fg%2F11c600phd_!19sChIJ6-mju9s5PDER_zGmlMIXkJ0?authuser=0&hl=en&rclk=1,เนื้อโคขุน by รัตนะ,4.4,(42),Restaurant,·,WPWC+P9H 2030,,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%AD%E0%B8%B5%E0%B8%AA%E0%B8%B2%E0%B8%99%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%9E%E0%B8%99%E0%B8%A1/data=!4m7!3m6!1s0x313c3956b6d3a7eb:0xf3fa8b206ddbbe23!8m2!3d16.9457952!4d104.7212655!16s%2Fg%2F11sf65ldl3!19sChIJ66fTtlY5PDERI77bbSCL-vM?authuser=0&hl=en&rclk=1,ครัวอีสานธาตุพนม,,,Family-friendly,·,·,,Dine-in,·,Takeaway
"https://www.google.com/maps/place/Ban+Khao+Hom+Porridge,+Breakfast+Until+10am/data=!4m7!3m6!1s0x313c393fabc22709:0xd81752b7da0a6b01!8m2!3d16.941212!4d104.7248222!16s%2Fg%2F11hzyhf0v1!19sChIJCSfCqz85PDERAWsK2rdSF9g?authuser=0&hl=en&rclk=1","Ban Khao Hom Porridge, Breakfast Until 10am",4.4,(19),Restaurant,·,209 ม.1,,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B9%81%E0%B8%8B%E0%B9%88%E0%B8%9A%E0%B9%80%E0%B8%94%E0%B9%89%E0%B8%AD/data=!4m7!3m6!1s0x313c393c6becdbef:0x14ecdf56e4c6a29e!8m2!3d16.9467479!4d104.7295991!16s%2Fg%2F11h2hn2n41!19sChIJ79vsazw5PDERnqLG5Fbf7BQ?authuser=0&hl=en&rclk=1,ร้านครัวแซ่บเด้อ,3.7,(26),Restaurant,·,246,https://lh5.googleusercontent.com/p/AF1QipMHJCYNbxcISX62Fv49RA1var54gcK1o9cuuaa1=w92-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%82%E0%B8%84%E0%B8%82%E0%B8%B8%E0%B8%99+by+%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%B0/data=!4m7!3m6!1s0x313c39dbbba3e9eb:0x9d9017c294a631ff!8m2!3d16.9468135!4d104.7209967!16s%2Fg%2F11c600phd_!19sChIJ6-mju9s5PDER_zGmlMIXkJ0?authuser=0&hl=en&rclk=1,เนื้อโคขุน by รัตนะ,4.4,(42),Restaurant,·,WPWC+P9H 2030,https://lh5.googleusercontent.com/p/AF1QipOOcJyD8AqM-iOwDkCkmZEI2znlDFQ6t0GRhb-M=w163-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%AD%E0%B8%B5%E0%B8%AA%E0%B8%B2%E0%B8%99%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%9E%E0%B8%99%E0%B8%A1/data=!4m7!3m6!1s0x313c3956b6d3a7eb:0xf3fa8b206ddbbe23!8m2!3d16.9457952!4d104.7212655!16s%2Fg%2F11sf65ldl3!19sChIJ66fTtlY5PDERI77bbSCL-vM?authuser=0&hl=en&rclk=1,ครัวอีสานธาตุพนม,,,Family-friendly,·,·,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lZkDXwy0ZIetwYN1f1AcjQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=105.42479&pitch=0&thumbfov=100,Dine-in,·,Takeaway
"https://www.google.com/maps/place/Ban+Khao+Hom+Porridge,+Breakfast+Until+10am/data=!4m7!3m6!1s0x313c393fabc22709:0xd81752b7da0a6b01!8m2!3d16.941212!4d104.7248222!16s%2Fg%2F11hzyhf0v1!19sChIJCSfCqz85PDERAWsK2rdSF9g?authuser=0&hl=en&rclk=1","Ban Khao Hom Porridge, Breakfast Until 10am",4.4,(19),Restaurant,·,209 ม.1,https://lh5.googleusercontent.com/p/AF1QipP95ZX8CzJ57GPHEPY5I1zpAYO99xUbWoZ7hzWJ=w122-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/Benty+%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%94%E0%B9%81%E0%B8%81%E0%B8%87+%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AA%E0%B8%B1%E0%B9%88%E0%B8%87+%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7/data=!4m7!3m6!1s0x313c39c2cdeec973:0xe5cd643b78474eaa!8m2!3d16.9505019!4d104.72664!16s%2Fg%2F11c74d95s3!19sChIJc8nuzcI5PDERqk5HeDtkzeU?authuser=0&hl=en&rclk=1,Benty ข้าวราดแกง อาหารตามสั่ง ก๋วยเตี๋ยว,4.1,(88),Restaurant,·,XP2G+6M2,,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%8B%E0%B8%B9%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%B2%E0%B8%81%E0%B8%B4%28Suchi+N%27Maki%29/data=!4m7!3m6!1s0x313c397a50144ab7:0x1d718033abda5a8c!8m2!3d16.9448327!4d104.7294542!16s%2Fg%2F11k5dzv94n!19sChIJt0oUUHo5PDERjFraqzOAcR0?authuser=0&hl=en&rclk=1,ซูชิน้องมากิ(Suchi N'Maki),5.0,(1),Restaurant,·,WPVH+WQP ริมโขงธาตุพนม อ.ธาตุพนม ต.ธาตพนม จ,,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%81%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%81%E0%B9%88%E0%B8%B2/data=!4m7!3m6!1s0x313c396472ef8e2f:0x7cd14299941f95c0!8m2!3d16.943128!4d104.712074!16s%2Fg%2F11qpyvzx_j!19sChIJL47vcmQ5PDERwJUflJlC0Xw?authuser=0&hl=en&rclk=1,กะเพราหม่องเก่า,4.0,(1),Restaurant,·,WPV6+7R4 นพ.3048,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oyAs2Be5PgDubH7ZP4ljyw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=82.011765&pitch=0&thumbfov=100,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B9%84%E0%B8%97+%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%94%E0%B8%B5%E0%B9%89/data=!4m7!3m6!1s0x313c377c9c7d437d:0x7ae076e79509e432!8m2!3d16.934121!4d104.7150808!16s%2Fg%2F11f28p73wj!19sChIJfUN9nHw3PDERMuQJled24Ho?authuser=0&hl=en&rclk=1,ไท อินดี้,4.5,(2),Family-friendly,·,301 หมู่ 8 ต ธาตุพนม อ ธาตุพนม จ,,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%81%E0%B8%8B%E0%B9%88%E0%B8%9A%E0%B8%99%E0%B8%B1%E0%B8%A7...%E0%B8%AB%E0%B8%B1%E0%B8%A7%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%99/data=!4m7!3m6!1s0x313c3794fd4de53f:0x7999366a8daa08ff!8m2!3d16.9298526!4d104.6840392!16s%2Fg%2F11s22ww_j0!19sChIJP-VN_ZQ3PDER_wiqjWo2mXk?authuser=0&hl=en&rclk=1,ร้านแซ่บนัว...หัวสะพาน,5.0,(3),Restaurant,·,189,,Dine-in,·,Kerbside pickup
https://www.google.com/maps/place/Benty+%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%94%E0%B9%81%E0%B8%81%E0%B8%87+%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AA%E0%B8%B1%E0%B9%88%E0%B8%87+%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7/data=!4m7!3m6!1s0x313c39c2cdeec973:0xe5cd643b78474eaa!8m2!3d16.9505019!4d104.72664!16s%2Fg%2F11c74d95s3!19sChIJc8nuzcI5PDERqk5HeDtkzeU?authuser=0&hl=en&rclk=1,Benty ข้าวราดแกง อาหารตามสั่ง ก๋วยเตี๋ยว,4.1,(88),Restaurant,·,XP2G+6M2,https://lh5.googleusercontent.com/p/AF1QipMbUzloQu3bWj-3MQd6jzPfAEuOoNIr8BMWZXTT=w122-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%8B%E0%B8%B9%E0%B8%8A%E0%B8%B4%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%B2%E0%B8%81%E0%B8%B4%28Suchi+N%27Maki%29/data=!4m7!3m6!1s0x313c397a50144ab7:0x1d718033abda5a8c!8m2!3d16.9448327!4d104.7294542!16s%2Fg%2F11k5dzv94n!19sChIJt0oUUHo5PDERjFraqzOAcR0?authuser=0&hl=en&rclk=1,ซูชิน้องมากิ(Suchi N'Maki),5.0,(1),Restaurant,·,WPVH+WQP ริมโขงธาตุพนม อ.ธาตุพนม ต.ธาตพนม จ,https://lh5.googleusercontent.com/p/AF1QipPQCST80ALFx7fqvTd4EzRecabkRPa1Bvfmx402=w183-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B9%84%E0%B8%97+%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%94%E0%B8%B5%E0%B9%89/data=!4m7!3m6!1s0x313c377c9c7d437d:0x7ae076e79509e432!8m2!3d16.934121!4d104.7150808!16s%2Fg%2F11f28p73wj!19sChIJfUN9nHw3PDERMuQJled24Ho?authuser=0&hl=en&rclk=1,ไท อินดี้,4.5,(2),Family-friendly,·,301 หมู่ 8 ต ธาตุพนม อ ธาตุพนม จ,https://lh5.googleusercontent.com/p/AF1QipOKtt-8tcAkAjNNGHkaaWaS_ERdhNugxpdoLLBm=w80-h106-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%81%E0%B8%8B%E0%B9%88%E0%B8%9A%E0%B8%99%E0%B8%B1%E0%B8%A7...%E0%B8%AB%E0%B8%B1%E0%B8%A7%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%99/data=!4m7!3m6!1s0x313c3794fd4de53f:0x7999366a8daa08ff!8m2!3d16.9298526!4d104.6840392!16s%2Fg%2F11s22ww_j0!19sChIJP-VN_ZQ3PDER_wiqjWo2mXk?authuser=0&hl=en&rclk=1,ร้านแซ่บนัว...หัวสะพาน,5.0,(3),Restaurant,·,189,https://lh5.googleusercontent.com/p/AF1QipNgyPUH7WcVt2wc9zv6bWczz9YUsDTO4I8DaI9S=w80-h107-k-no,Dine-in,·,Kerbside pickup
https://www.google.com/maps/place/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%A1%E0%B9%80%E0%B8%AB%E0%B8%AA%E0%B8%B5/data=!4m7!3m6!1s0x313c39c3b1fd5eeb:0xc11b1081401ff22f!8m2!3d16.9538893!4d104.7254388!16s%2Fg%2F11fyxd5kkj!19sChIJ6179scM5PDERL_IfQIEQG8E?authuser=0&hl=en&rclk=1,ครัวมเหสี,3.8,(12),Restaurant,·,XP3G+H54,https://lh5.googleusercontent.com/p/AF1QipPNRfmX_VGN0VeVyOKRndyaLWyk8v3p69RvaaIb=w122-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%88%E0%B8%B5%E0%B8%99%E0%B8%A2%E0%B8%B2%E0%B8%A2%E0%B8%88%E0%B8%B4%E0%B8%95%E0%B8%A3+%28%E0%B9%80%E0%B8%88%E0%B9%89%E0%B8%B2%E0%B9%80%E0%B8%81%E0%B9%88%E0%B8%B2%29+%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%95%E0%B9%89%E0%B8%AD%E0%B8%87+%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%9E%E0%B8%99%E0%B8%A1/data=!4m7!3m6!1s0x313c3795d9163ce3:0x6856f55a4ee6d915!8m2!3d16.9246534!4d104.6816061!16s%2Fg%2F11kjcpn8rv!19sChIJ4zwW2ZU3PDERFdnmTlr1Vmg?authuser=0&hl=en&rclk=1,ขนมจีนยายจิตร (เจ้าเก่า) บ้านต้อง ธาตุพนม,5.0,(1),Restaurant,·,245 1,https://lh5.googleusercontent.com/p/AF1QipPpodOqAE1xelPamsng0ISzQmVNJmdOsvHtJNBI=w80-h106-k-no,Dine-in,·,Kerbside pickup
https://www.google.com/maps/place/%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%95%E0%B8%B3+%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%A2%E0%B9%88%E0%B8%B2%E0%B8%87+%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%9C%E0%B8%B2/data=!4m7!3m6!1s0x313c391a605ebbc9:0xd453c931434180af!8m2!3d16.943738!4d104.7292692!16s%2Fg%2F11ppz2cr0p!19sChIJybteYBo5PDERr4BBQzHJU9Q?authuser=0&hl=en&rclk=1,ส้มตำ ไก่ย่าง ปลาเผา,5.0,(2),Family-friendly,·,146 หมู่ที่ 14,https://lh5.googleusercontent.com/p/AF1QipPKfSPSrmZdjAJ46JtCZJKkE7rp6ikpBdctskMc=w80-h106-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%B1%E0%B8%99%E0%B9%82%E0%B8%82%E0%B8%87/data=!4m7!3m6!1s0x313c394572df964b:0xc239554a61c7285c!8m2!3d16.9437461!4d104.7292791!16s%2Fg%2F11k0zwrcs7!19sChIJS5bfckU5PDERXCjHYUpVOcI?authuser=0&hl=en&rclk=1,ร้านคันโขง,4.5,(4),Restaurant,·,146 หมู่ที่ 14,https://lh5.googleusercontent.com/p/AF1QipN-J6F3rZInNDPboqLdRVYHNel-Ic9mi7OCHMLN=w80-h106-k-no,Dine-in,·,Takeaway
